date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:05:39	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2021%20Dec%202023%2007:05:38%20GMT	https://alamp-store-demo.myshopify.com/collections/all/products/novelty-pendant	D:/Development/Templates/ALamp/alamp-store-demo.myshopify.com/collections/all/products/novelty-pendant	(from https://alamp-store-demo.myshopify.com/collections/all)
13:05:39	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2021%20Dec%202023%2007:05:38%20GMT	https://alamp-store-demo.myshopify.com/collections/all/products/novelty-pendant	D:/Development/Templates/ALamp/alamp-store-demo.myshopify.com/collections/all/products/novelty-pendant	(from https://alamp-store-demo.myshopify.com/collections/all)
13:05:40	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2021%20Dec%202023%2007:05:38%20GMT	https://alamp-store-demo.myshopify.com/collections/all/products/novelty-pendant	D:/Development/Templates/ALamp/alamp-store-demo.myshopify.com/collections/all/products/novelty-pendant	(from https://alamp-store-demo.myshopify.com/collections/all)
13:05:40	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2021%20Dec%202023%2007:05:39%20GMT	https://alamp-store-demo.myshopify.com/collections/all/products/novelty-table-lamp	D:/Development/Templates/ALamp/alamp-store-demo.myshopify.com/collections/all/products/novelty-table-lamp	(from https://alamp-store-demo.myshopify.com/collections/all)
13:05:40	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2021%20Dec%202023%2007:05:39%20GMT	https://alamp-store-demo.myshopify.com/collections/all/products/novelty-table-lamp	D:/Development/Templates/ALamp/alamp-store-demo.myshopify.com/collections/all/products/novelty-table-lamp	(from https://alamp-store-demo.myshopify.com/collections/all)
13:05:41	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2021%20Dec%202023%2007:05:39%20GMT	https://alamp-store-demo.myshopify.com/checkout	D:/Development/Templates/ALamp/alamp-store-demo.myshopify.com/checkout	(from https://alamp-store-demo.myshopify.com/collections/all)
13:05:41	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2021%20Dec%202023%2007:05:40%20GMT	https://alamp-store-demo.myshopify.com/checkouts/cn/Z2NwLXVzLWNlbnRyYWwxOjAxSEo1SzNEMFpBNU5TWTkyVkFQNDZaNjhL?ew_m=f&preview_theme_id=105497854116	D:/Development/Templates/ALamp/alamp-store-demo.myshopify.com/checkouts/cn/Z2NwLXVzLWNlbnRyYWwxOjAxSEo1SzNEMFpBNU5TWTkyVkFQNDZaNjhL8e53	(from https://alamp-store-demo.myshopify.com/collections/all)
13:05:41	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2021%20Dec%202023%2007:05:40%20GMT	https://alamp-store-demo.myshopify.com/collections/all/products/dome-pendant	D:/Development/Templates/ALamp/alamp-store-demo.myshopify.com/collections/all/products/dome-pendant	(from https://alamp-store-demo.myshopify.com/collections/all)
13:05:42	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2021%20Dec%202023%2007:05:40%20GMT	https://alamp-store-demo.myshopify.com/collections/all/products/dome-pendant	D:/Development/Templates/ALamp/alamp-store-demo.myshopify.com/collections/all/products/dome-pendant	(from https://alamp-store-demo.myshopify.com/collections/all)
13:05:42	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2021%20Dec%202023%2007:05:41%20GMT	https://alamp-store-demo.myshopify.com/collections/all/products/novelty-pendant	D:/Development/Templates/ALamp/alamp-store-demo.myshopify.com/collections/all/products/novelty-pendant	(from https://alamp-store-demo.myshopify.com/collections/all)
13:05:42	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2021%20Dec%202023%2007:05:41%20GMT	https://alamp-store-demo.myshopify.com/collections/all/products/novelty-pendant	D:/Development/Templates/ALamp/alamp-store-demo.myshopify.com/collections/all/products/novelty-pendant	(from https://alamp-store-demo.myshopify.com/collections/all)
13:05:42	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2021%20Dec%202023%2007:05:41%20GMT	https://alamp-store-demo.myshopify.com/collections/all/products/cohen-1-light-dome-pendant	D:/Development/Templates/ALamp/alamp-store-demo.myshopify.com/collections/all/products/cohen-1-light-dome-pendant	(from https://alamp-store-demo.myshopify.com/collections/all)
13:05:43	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2021%20Dec%202023%2007:05:41%20GMT	https://alamp-store-demo.myshopify.com/collections/all/products/cohen-1-light-dome-pendant	D:/Development/Templates/ALamp/alamp-store-demo.myshopify.com/collections/all/products/cohen-1-light-dome-pendant	(from https://alamp-store-demo.myshopify.com/collections/all)
13:05:43	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2021%20Dec%202023%2007:05:42%20GMT	https://alamp-store-demo.myshopify.com/collections/all/products/single-pendant	D:/Development/Templates/ALamp/alamp-store-demo.myshopify.com/collections/all/products/single-pendant	(from https://alamp-store-demo.myshopify.com/collections/all)
13:05:43	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2021%20Dec%202023%2007:05:42%20GMT	https://alamp-store-demo.myshopify.com/collections/all/products/single-pendant	D:/Development/Templates/ALamp/alamp-store-demo.myshopify.com/collections/all/products/single-pendant	(from https://alamp-store-demo.myshopify.com/collections/all)
13:05:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2021%20Dec%202023%2007:05:42%20GMT	https://alamp-store-demo.myshopify.com/collections/all/products/light-drum-pendant	D:/Development/Templates/ALamp/alamp-store-demo.myshopify.com/collections/all/products/light-drum-pendant	(from https://alamp-store-demo.myshopify.com/collections/all)
13:05:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2021%20Dec%202023%2007:05:42%20GMT	https://alamp-store-demo.myshopify.com/collections/all/products/light-drum-pendant	D:/Development/Templates/ALamp/alamp-store-demo.myshopify.com/collections/all/products/light-drum-pendant	(from https://alamp-store-demo.myshopify.com/collections/all)
13:05:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2021%20Dec%202023%2007:05:43%20GMT	https://alamp-store-demo.myshopify.com/collections/all/products/light-drum-pendant	D:/Development/Templates/ALamp/alamp-store-demo.myshopify.com/collections/all/products/light-drum-pendant	(from https://alamp-store-demo.myshopify.com/collections/all)
13:05:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2021%20Dec%202023%2007:05:43%20GMT	https://alamp-store-demo.myshopify.com/collections/all/products/cotton-novelty-pendant	D:/Development/Templates/ALamp/alamp-store-demo.myshopify.com/collections/all/products/cotton-novelty-pendant	(from https://alamp-store-demo.myshopify.com/collections/all)
13:05:45	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2021%20Dec%202023%2007:05:43%20GMT	https://alamp-store-demo.myshopify.com/collections/all/products/cotton-novelty-pendant	D:/Development/Templates/ALamp/alamp-store-demo.myshopify.com/collections/all/products/cotton-novelty-pendant	(from https://alamp-store-demo.myshopify.com/collections/all)
13:05:45	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2021%20Dec%202023%2007:05:44%20GMT	https://alamp-store-demo.myshopify.com/collections/all/products/polyester-empire-lamp	D:/Development/Templates/ALamp/alamp-store-demo.myshopify.com/collections/all/products/polyester-empire-lamp	(from https://alamp-store-demo.myshopify.com/collections/all)
13:05:45	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2021%20Dec%202023%2007:05:44%20GMT	https://alamp-store-demo.myshopify.com/collections/all/products/polyester-empire-lamp	D:/Development/Templates/ALamp/alamp-store-demo.myshopify.com/collections/all/products/polyester-empire-lamp	(from https://alamp-store-demo.myshopify.com/collections/all)
13:05:45	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2021%20Dec%202023%2007:05:44%20GMT	https://alamp-store-demo.myshopify.com/collections/all/products/cotton-tapered-pendant	D:/Development/Templates/ALamp/alamp-store-demo.myshopify.com/collections/all/products/cotton-tapered-pendant	(from https://alamp-store-demo.myshopify.com/collections/all)
13:05:46	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2021%20Dec%202023%2007:05:44%20GMT	https://alamp-store-demo.myshopify.com/collections/all/products/cotton-tapered-pendant	D:/Development/Templates/ALamp/alamp-store-demo.myshopify.com/collections/all/products/cotton-tapered-pendant	(from https://alamp-store-demo.myshopify.com/collections/all)
13:05:46	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2021%20Dec%202023%2007:05:45%20GMT	https://alamp-store-demo.myshopify.com/collections/all/products/silk-drum-lamp-shade	D:/Development/Templates/ALamp/alamp-store-demo.myshopify.com/collections/all/products/silk-drum-lamp-shade	(from https://alamp-store-demo.myshopify.com/collections/all)
13:05:46	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2021%20Dec%202023%2007:05:45%20GMT	https://alamp-store-demo.myshopify.com/collections/all/products/silk-drum-lamp-shade	D:/Development/Templates/ALamp/alamp-store-demo.myshopify.com/collections/all/products/silk-drum-lamp-shade	(from https://alamp-store-demo.myshopify.com/collections/all)
13:05:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2021%20Dec%202023%2007:05:45%20GMT	https://alamp-store-demo.myshopify.com/collections/all/products/light-ceiling-light	D:/Development/Templates/ALamp/alamp-store-demo.myshopify.com/collections/all/products/light-ceiling-light	(from https://alamp-store-demo.myshopify.com/collections/all)
13:05:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2021%20Dec%202023%2007:05:46%20GMT	https://alamp-store-demo.myshopify.com/collections/all/products/light-ceiling-light	D:/Development/Templates/ALamp/alamp-store-demo.myshopify.com/collections/all/products/light-ceiling-light	(from https://alamp-store-demo.myshopify.com/collections/all)
13:05:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2021%20Dec%202023%2007:05:46%20GMT	https://alamp-store-demo.myshopify.com/collections/all/products/metal-drum-pendant-shade	D:/Development/Templates/ALamp/alamp-store-demo.myshopify.com/collections/all/products/metal-drum-pendant-shade	(from https://alamp-store-demo.myshopify.com/collections/all)
13:05:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2021%20Dec%202023%2007:05:46%20GMT	https://alamp-store-demo.myshopify.com/collections/all/products/metal-drum-pendant-shade	D:/Development/Templates/ALamp/alamp-store-demo.myshopify.com/collections/all/products/metal-drum-pendant-shade	(from https://alamp-store-demo.myshopify.com/collections/all)
13:05:48	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2021%20Dec%202023%2007:05:46%20GMT	https://alamp-store-demo.myshopify.com/collections/all/products/mcgee-desk-lamp	D:/Development/Templates/ALamp/alamp-store-demo.myshopify.com/collections/all/products/mcgee-desk-lamp	(from https://alamp-store-demo.myshopify.com/collections/all)
13:05:48	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2021%20Dec%202023%2007:05:47%20GMT	https://alamp-store-demo.myshopify.com/collections/all/products/mcgee-desk-lamp	D:/Development/Templates/ALamp/alamp-store-demo.myshopify.com/collections/all/products/mcgee-desk-lamp	(from https://alamp-store-demo.myshopify.com/collections/all)
13:05:49	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2021%20Dec%202023%2007:05:47%20GMT	https://alamp-store-demo.myshopify.com/collections/all/products/armed-sconce	D:/Development/Templates/ALamp/alamp-store-demo.myshopify.com/collections/all/products/armed-sconce	(from https://alamp-store-demo.myshopify.com/collections/all)
13:05:49	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2021%20Dec%202023%2007:05:47%20GMT	https://alamp-store-demo.myshopify.com/collections/all/products/armed-sconce	D:/Development/Templates/ALamp/alamp-store-demo.myshopify.com/collections/all/products/armed-sconce	(from https://alamp-store-demo.myshopify.com/collections/all)
13:05:49	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2021%20Dec%202023%2007:05:48%20GMT	https://alamp-store-demo.myshopify.com/collections/all/products/tripod-table-lamp	D:/Development/Templates/ALamp/alamp-store-demo.myshopify.com/collections/all/products/tripod-table-lamp	(from https://alamp-store-demo.myshopify.com/collections/all)
13:05:49	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2021%20Dec%202023%2007:05:48%20GMT	https://alamp-store-demo.myshopify.com/collections/all/products/tripod-table-lamp	D:/Development/Templates/ALamp/alamp-store-demo.myshopify.com/collections/all/products/tripod-table-lamp	(from https://alamp-store-demo.myshopify.com/collections/all)
13:05:50	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2021%20Dec%202023%2007:05:48%20GMT	https://alamp-store-demo.myshopify.com/collections/all/products/hadley-32-cm-table-lamp	D:/Development/Templates/ALamp/alamp-store-demo.myshopify.com/collections/all/products/hadley-32-cm-table-lamp	(from https://alamp-store-demo.myshopify.com/collections/all)
13:05:50	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2021%20Dec%202023%2007:05:49%20GMT	https://alamp-store-demo.myshopify.com/collections/all/products/hadley-32-cm-table-lamp	D:/Development/Templates/ALamp/alamp-store-demo.myshopify.com/collections/all/products/hadley-32-cm-table-lamp	(from https://alamp-store-demo.myshopify.com/collections/all)
13:05:50	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2021%20Dec%202023%2007:05:49%20GMT	https://alamp-store-demo.myshopify.com/collections/all/products/novelty-table-lamp	D:/Development/Templates/ALamp/alamp-store-demo.myshopify.com/collections/all/products/novelty-table-lamp	(from https://alamp-store-demo.myshopify.com/collections/all)
13:05:50	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2021%20Dec%202023%2007:05:49%20GMT	https://alamp-store-demo.myshopify.com/collections/all/products/novelty-table-lamp	D:/Development/Templates/ALamp/alamp-store-demo.myshopify.com/collections/all/products/novelty-table-lamp	(from https://alamp-store-demo.myshopify.com/collections/all)
13:05:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2021%20Dec%202023%2007:05:49%20GMT	https://alamp-store-demo.myshopify.com/collections/all/products/dome-pendant	D:/Development/Templates/ALamp/alamp-store-demo.myshopify.com/collections/all/products/dome-pendant	(from https://alamp-store-demo.myshopify.com/collections/all)
13:05:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2021%20Dec%202023%2007:05:50%20GMT	https://alamp-store-demo.myshopify.com/collections/all/products/dome-pendant	D:/Development/Templates/ALamp/alamp-store-demo.myshopify.com/collections/all/products/dome-pendant	(from https://alamp-store-demo.myshopify.com/collections/all)
13:05:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2021%20Dec%202023%2007:05:50%20GMT	https://alamp-store-demo.myshopify.com/collections/all/products/novelty-pendant	D:/Development/Templates/ALamp/alamp-store-demo.myshopify.com/collections/all/products/novelty-pendant	(from https://alamp-store-demo.myshopify.com/collections/all)
13:05:52	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2021%20Dec%202023%2007:05:50%20GMT	https://alamp-store-demo.myshopify.com/collections/all/products/novelty-pendant	D:/Development/Templates/ALamp/alamp-store-demo.myshopify.com/collections/all/products/novelty-pendant	(from https://alamp-store-demo.myshopify.com/collections/all)
13:05:52	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2021%20Dec%202023%2007:05:51%20GMT	https://alamp-store-demo.myshopify.com/collections/all/products/single-pendant	D:/Development/Templates/ALamp/alamp-store-demo.myshopify.com/collections/all/products/single-pendant	(from https://alamp-store-demo.myshopify.com/collections/all)
13:05:52	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2021%20Dec%202023%2007:05:51%20GMT	https://alamp-store-demo.myshopify.com/collections/all/products/single-pendant	D:/Development/Templates/ALamp/alamp-store-demo.myshopify.com/collections/all/products/single-pendant	(from https://alamp-store-demo.myshopify.com/collections/all)
13:05:52	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2021%20Dec%202023%2007:05:51%20GMT	https://alamp-store-demo.myshopify.com/collections/all/products/cotton-novelty-pendant	D:/Development/Templates/ALamp/alamp-store-demo.myshopify.com/collections/all/products/cotton-novelty-pendant	(from https://alamp-store-demo.myshopify.com/collections/all)
13:05:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2021%20Dec%202023%2007:05:51%20GMT	https://alamp-store-demo.myshopify.com/collections/all/products/cotton-novelty-pendant	D:/Development/Templates/ALamp/alamp-store-demo.myshopify.com/collections/all/products/cotton-novelty-pendant	(from https://alamp-store-demo.myshopify.com/collections/all)
13:05:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2021%20Dec%202023%2007:05:52%20GMT	https://alamp-store-demo.myshopify.com/collections/all/products/polyester-empire-lamp	D:/Development/Templates/ALamp/alamp-store-demo.myshopify.com/collections/all/products/polyester-empire-lamp	(from https://alamp-store-demo.myshopify.com/collections/all)
13:05:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2021%20Dec%202023%2007:05:52%20GMT	https://alamp-store-demo.myshopify.com/collections/all/products/polyester-empire-lamp	D:/Development/Templates/ALamp/alamp-store-demo.myshopify.com/collections/all/products/polyester-empire-lamp	(from https://alamp-store-demo.myshopify.com/collections/all)
13:05:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2021%20Dec%202023%2007:05:52%20GMT	https://alamp-store-demo.myshopify.com/collections/all/products/light-ceiling-light	D:/Development/Templates/ALamp/alamp-store-demo.myshopify.com/collections/all/products/light-ceiling-light	(from https://alamp-store-demo.myshopify.com/collections/all)
13:05:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2021%20Dec%202023%2007:05:52%20GMT	https://alamp-store-demo.myshopify.com/collections/all/products/light-ceiling-light	D:/Development/Templates/ALamp/alamp-store-demo.myshopify.com/collections/all/products/light-ceiling-light	(from https://alamp-store-demo.myshopify.com/collections/all)
13:05:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2021%20Dec%202023%2007:05:53%20GMT	https://alamp-store-demo.myshopify.com/collections/all/products/mcgee-desk-lamp	D:/Development/Templates/ALamp/alamp-store-demo.myshopify.com/collections/all/products/mcgee-desk-lamp	(from https://alamp-store-demo.myshopify.com/collections/all)
13:05:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2021%20Dec%202023%2007:05:53%20GMT	https://alamp-store-demo.myshopify.com/collections/all/products/mcgee-desk-lamp	D:/Development/Templates/ALamp/alamp-store-demo.myshopify.com/collections/all/products/mcgee-desk-lamp	(from https://alamp-store-demo.myshopify.com/collections/all)
13:05:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2021%20Dec%202023%2007:05:53%20GMT	https://alamp-store-demo.myshopify.com/collections/all/products/armed-sconce	D:/Development/Templates/ALamp/alamp-store-demo.myshopify.com/collections/all/products/armed-sconce	(from https://alamp-store-demo.myshopify.com/collections/all)
13:05:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2021%20Dec%202023%2007:05:54%20GMT	https://alamp-store-demo.myshopify.com/collections/all/products/armed-sconce	D:/Development/Templates/ALamp/alamp-store-demo.myshopify.com/collections/all/products/armed-sconce	(from https://alamp-store-demo.myshopify.com/collections/all)
13:05:56	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2021%20Dec%202023%2007:05:54%20GMT	http://alamp-store-demo.myshopify.com/cdn/shop/t/8/compiled_assets/styles.css?2020	D:/Development/Templates/ALamp/alamp-store-demo.myshopify.com/cdn/shop/t/8/compiled_assets/styles.36f7b7a.delayed	(from https://alamp-store-demo.myshopify.com/pages/about-us-2)
13:05:56	75/75	---M-Z	200	added ('OK')	text/css	date:Thu,%2021%20Dec%202023%2007:05:55%20GMT	https://alamp-store-demo.myshopify.com/cdn/shop/t/8/compiled_assets/styles.css?2020	D:/Development/Templates/ALamp/alamp-store-demo.myshopify.com/cdn/shop/t/8/compiled_assets/styles7b7a.css	(from https://alamp-store-demo.myshopify.com/pages/about-us-2)
13:05:56	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2021%20Dec%202023%2007:05:55%20GMT	http://alamp-store-demo.myshopify.com/cdn/shop/t/8/compiled_assets/scripts.js?2020	D:/Development/Templates/ALamp/alamp-store-demo.myshopify.com/cdn/shop/t/8/compiled_assets/scripts7b7a.js	(from https://alamp-store-demo.myshopify.com/pages/about-us-2)
13:05:57	0/0	---M--	200	added ('OK')	text/javascript	date:Thu,%2021%20Dec%202023%2007:05:55%20GMT	https://alamp-store-demo.myshopify.com/cdn/shop/t/8/compiled_assets/scripts.js?2020	D:/Development/Templates/ALamp/alamp-store-demo.myshopify.com/cdn/shop/t/8/compiled_assets/scripts7b7a.js	(from https://alamp-store-demo.myshopify.com/pages/about-us-2)
13:05:57	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2021%20Dec%202023%2007:05:56%20GMT	https://alamp-store-demo.myshopify.com/checkout	D:/Development/Templates/ALamp/alamp-store-demo.myshopify.com/checkout	(from https://alamp-store-demo.myshopify.com/pages/about-us-2)
13:05:58	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2021%20Dec%202023%2007:05:56%20GMT	https://alamp-store-demo.myshopify.com/checkouts/cn/Z2NwLXVzLWNlbnRyYWwxOjAxSEo1SzNYNFhFN0UxMTY4QjFTUUg4MDFQ?ew_m=f&preview_theme_id=105497854116	D:/Development/Templates/ALamp/alamp-store-demo.myshopify.com/checkouts/cn/Z2NwLXVzLWNlbnRyYWwxOjAxSEo1SzNYNFhFN0UxMTY4QjFTUUg4MDFQ8e53	(from https://alamp-store-demo.myshopify.com/pages/about-us-2)
13:05:58	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2021%20Dec%202023%2007:05:57%20GMT	https://alamp-store-demo.myshopify.com/checkout	D:/Development/Templates/ALamp/alamp-store-demo.myshopify.com/checkout	(from https://alamp-store-demo.myshopify.com/pages/about-us-2)
13:05:59	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2021%20Dec%202023%2007:05:57%20GMT	https://alamp-store-demo.myshopify.com/checkouts/cn/Z2NwLXVzLWNlbnRyYWwxOjAxSEo1SzNZMjZKSzVSUFQ2OTk1RTlYVkpT?ew_m=f&preview_theme_id=105497854116	D:/Development/Templates/ALamp/alamp-store-demo.myshopify.com/checkouts/cn/Z2NwLXVzLWNlbnRyYWwxOjAxSEo1SzNZMjZKSzVSUFQ2OTk1RTlYVkpT8e53	(from https://alamp-store-demo.myshopify.com/pages/about-us-2)
13:05:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2021%20Dec%202023%2007:05:57%20GMT	http://alamp-store-demo.myshopify.com/cdn/shop/files/about6.jpg?v=1613763047	D:/Development/Templates/ALamp/alamp-store-demo.myshopify.com/cdn/shop/files/about62d85.jpg	(from https://alamp-store-demo.myshopify.com/pages/about-us-2)
13:05:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2021%20Dec%202023%2007:05:58%20GMT	http://alamp-store-demo.myshopify.com/cdn/shop/files/portrait1.jpg?v=1613719997	D:/Development/Templates/ALamp/alamp-store-demo.myshopify.com/cdn/shop/files/portrait19ebc.jpg	(from https://alamp-store-demo.myshopify.com/pages/about-us-2)
13:05:59	78226/78226	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Dec%202023%2020:08:51%20GMT	https://alamp-store-demo.myshopify.com/cdn/shop/files/about6.jpg?v=1613763047	D:/Development/Templates/ALamp/alamp-store-demo.myshopify.com/cdn/shop/files/about62d85.jpg	(from https://alamp-store-demo.myshopify.com/pages/about-us-2)
13:06:01	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2021%20Dec%202023%2007:05:59%20GMT	http://alamp-store-demo.myshopify.com/cdn/shop/files/portrait2.jpg?v=1613719997	D:/Development/Templates/ALamp/alamp-store-demo.myshopify.com/cdn/shop/files/portrait29ebc.jpg	(from https://alamp-store-demo.myshopify.com/pages/about-us-2)
13:06:01	24362/24362	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Dec%202023%2007:05:59%20GMT	https://alamp-store-demo.myshopify.com/cdn/shop/files/portrait1.jpg?v=1613719997	D:/Development/Templates/ALamp/alamp-store-demo.myshopify.com/cdn/shop/files/portrait19ebc.jpg	(from https://alamp-store-demo.myshopify.com/pages/about-us-2)
13:06:01	22696/22696	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Dec%202023%2007:06:00%20GMT	https://alamp-store-demo.myshopify.com/cdn/shop/files/portrait2.jpg?v=1613719997	D:/Development/Templates/ALamp/alamp-store-demo.myshopify.com/cdn/shop/files/portrait29ebc.jpg	(from https://alamp-store-demo.myshopify.com/pages/about-us-2)
13:06:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2021%20Dec%202023%2007:06:00%20GMT	http://alamp-store-demo.myshopify.com/cdn/shop/files/portrait3.jpg?v=1613719997	D:/Development/Templates/ALamp/alamp-store-demo.myshopify.com/cdn/shop/files/portrait39ebc.jpg	(from https://alamp-store-demo.myshopify.com/pages/about-us-2)
13:06:03	12857/12857	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Dec%202023%2020:08:52%20GMT	https://alamp-store-demo.myshopify.com/cdn/shop/files/portrait3.jpg?v=1613719997	D:/Development/Templates/ALamp/alamp-store-demo.myshopify.com/cdn/shop/files/portrait39ebc.jpg	(from https://alamp-store-demo.myshopify.com/pages/about-us-2)
13:06:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2021%20Dec%202023%2007:06:02%20GMT	http://alamp-store-demo.myshopify.com/cdn/shop/files/portrait4.jpg?v=1613719997	D:/Development/Templates/ALamp/alamp-store-demo.myshopify.com/cdn/shop/files/portrait49ebc.jpg	(from https://alamp-store-demo.myshopify.com/pages/about-us-2)
13:06:03	16515/16515	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Dec%202023%2007:06:02%20GMT	https://alamp-store-demo.myshopify.com/cdn/shop/files/portrait4.jpg?v=1613719997	D:/Development/Templates/ALamp/alamp-store-demo.myshopify.com/cdn/shop/files/portrait49ebc.jpg	(from https://alamp-store-demo.myshopify.com/pages/about-us-2)
13:06:04	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2021%20Dec%202023%2007:06:02%20GMT	http://alamp-store-demo.myshopify.com/cdn/shop/files/about7.jpg?v=1613763048	D:/Development/Templates/ALamp/alamp-store-demo.myshopify.com/cdn/shop/files/about706c0.jpg	(from https://alamp-store-demo.myshopify.com/pages/about-us-2)
13:06:05	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2021%20Dec%202023%2007:06:03%20GMT	http://alamp-store-demo.myshopify.com/cdn/shop/files/about8.jpg?v=1613763049	D:/Development/Templates/ALamp/alamp-store-demo.myshopify.com/cdn/shop/files/about82349.jpg	(from https://alamp-store-demo.myshopify.com/pages/about-us-2)
13:06:05	93942/93942	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Dec%202023%2007:06:03%20GMT	https://alamp-store-demo.myshopify.com/cdn/shop/files/about7.jpg?v=1613763048	D:/Development/Templates/ALamp/alamp-store-demo.myshopify.com/cdn/shop/files/about706c0.jpg	(from https://alamp-store-demo.myshopify.com/pages/about-us-2)
